hostName,displayName,ipsState,ipsStatus,ipsRulesCount,ipsRulesID,ipsRulesName,ipsRulesSeverity,ipsRulesCVE
,,,,,6105,Microsoft Windows SNMP Service Denial of Service Vulnerability (CVE-2018-0967),medium,CVE-2018-0967
,,,,,6121,Microsoft Windows Remote Assistance Information Disclosure Vulnerability (CVE-2018-0878),low,CVE-2018-0878
,,,,,6137,Microsoft Windows DirectX Graphics Kernel Elevation Of Privilege Vulnerability (CVE-2018-8405),high,CVE-2018-8405
,,,,,6138,Microsoft Windows Win32k Elevation Of Privilege Vulnerability (CVE-2018-8404),high,CVE-2018-8404
,,,,,6140,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2018-8389),high,CVE-2018-8389
,,,,,6143,Microsoft Windows LNK Remote Code Execution Vulnerability (CVE-2018-8345),high,CVE-2018-8345
,,,,,6144,Microsoft Internet Explorer And Edge Chakra Scripting Engine Memory Corruption Vulnerability (CVE-2018-8145),critical,CVE-2018-8145
,,,,,6152,Microsoft Graphics Remote Code Execution Vulnerability (CVE-2018-8344),critical,CVE-2018-8344
,,,,,6153,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2018-8371),high,CVE-2018-8371
,,,,,6154,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2018-8403),high,CVE-2018-8403
,,,,,6176,Microsoft Windows Search Remote Code Execution Vulnerability (CVE-2017-8543),critical,CVE-2017-8543
,,,,,6178,Microsoft Windows Search Remote Code Execution Vulnerability (CVE-2017-8620),critical,CVE-2017-8620
,,,,,6179,Microsoft Windows SMB Out-Of-Bounds Read Denial Of Service Vulnerability (CVE-2017-11781),high,CVE-2017-11781
,,,,,6180,Microsoft Windows DLL Loading Vulnerability Over Network Share (CVE-2017-0039),critical,CVE-2017-0039
,,,,,6182,Microsoft Windows DLL Loading Vulnerability Over Network Share (CVE-2016-0100),high,CVE-2016-0100
,,,,,6184,Microsoft Windows Search Remote Code Execution Vulnerability (CVE-2017-11771),critical,CVE-2017-11771
,,,,,6192,Server Service Vulnerability (wkssvc),critical,CVE-2008-4250
,,,,,6199,Local Security Authority Subsystem Service Integer Overflow Vulnerability,high,CVE-2009-2524
,,,,,6200,Microsoft Windows 'KeAccumulateTicks()' SMB2 Packet Remote Denial Of Service Vulnerability,high,CVE-2009-3676
,,,,,6201,SMB Client Pool Corruption Vulnerability,critical,CVE-2010-0016
,,,,,6203,SMB Null Pointer Vulnerability,high,CVE-2010-0022
,,,,,6204,SMB Client Race Condition Vulnerability,critical,CVE-2010-0017
,,,,,6206,SMB Memory Corruption Vulnerability,high,CVE-2010-0021
,,,,,6207,Microsoft Windows CHM Notepad Remote Code Execution,medium,
,,,,,6208,SMB Client Memory Allocation Vulnerability,critical,CVE-2010-0269
,,,,,6209,SMB Client Response Parsing Vulnerability,critical,CVE-2010-0476
,,,,,6210,SMB Client Message Size Vulnerability,critical,CVE-2010-0477
,,,,,6211,SMB Pool Overflow Vulnerability,critical,CVE-2010-2550
,,,,,6212,Print Spooler Service Impersonation Vulnerability,critical,CVE-2010-2729
,,,,,6213,Microsoft Windows 'CreateSizedDIBSECTION()' Thumbnail View Stack Buffer Overflow Vulnerability Over Network Share,critical,CVE-2010-3970
,,,,,6214,Identified Suspicious Microsoft DLL File Over Network Share,critical,CVE-2010-3145,CVE-2011-0032,CVE-2011-2009
,,,,,6215,Microsoft Active Directory 'BROWSER ELECTION' Buffer Overflow Vulnerability,critical,CVE-2011-0654
,,,,,6216,SMB Client Response Parsing Vulnerability (CVE-2011-0660),critical,CVE-2011-0660
,,,,,6217,SMB Transaction Parsing Vulnerability (CVE-2011-0661),critical,CVE-2011-0661
,,,,,6218,SMB Client Transaction Vulnerability,critical,CVE-2010-0270
,,,,,6219,SMB Variable Validation Vulnerability,high,CVE-2010-2551
,,,,,6220,SMB Stack Exhaustion Vulnerability,high,CVE-2010-2552
,,,,,6221,Microsoft Windows SMB Buffer Underflow Vulnerability,critical,CVE-2008-4038
,,,,,6224,SMB Pathname Overflow Vulnerability,critical,CVE-2010-0020
,,,,,6230,Identified Suspicious Microsoft Windows Shortcut File Over Network Share,critical,CVE-2010-2568
,,,,,6231,Print Spooler Load Library Vulnerability,critical,CVE-2009-0230
,,,,,6235,Microsoft Windows Kernel Information Disclosure Vulnerability (CVE-2018-8442),low,CVE-2018-8442
,,,,,6238,Microsoft Windows Multiple Security Vulnerabilities (Sep-2018),high,CVE-2018-8449,CVE-2018-8410
,,,,,6242,Microsoft Windows Briefcase Integer Underflow Vulnerability Over Network Share (CVE-2012-1527),critical,CVE-2012-1527
,,,,,6243,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2018-8288),high,CVE-2018-8288
,,,,,6250,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2018-8447),high,CVE-2018-8447
,,,,,6252,Microsoft Internet Explorer Security Feature Bypass Vulnerability (CVE-2018-8470),medium,CVE-2018-8470
,,,,,6253,Microsoft Windows Task Scheduler ALPC Privilege Escalation Vulnerability (CVE-2018-8440),high,CVE-2018-8440
,,,,,6257,Microsoft Windows MSXML Remote Code Execution Vulnerability (CVE-2018-8420),critical,CVE-2018-8420
,,,,,6261,Microsoft Windows StructuredQuery Remote Code Execution Vulnerability (CVE-2018-0825),high,CVE-2018-0825
,,,,,6279,SMB Credential Reflection Vulnerability,critical,CVE-2008-4037
,,,,,6280,Microsoft SMB Credential Reflection Vulnerability,critical,CVE-2008-4037
,,,,,6281,Identified Server Suspicious SMB Session,critical,CVE-2017-0148
,,,,,6282,Identified Client Suspicious SMB Session,critical,CVE-2017-0148
,,,,,6287,Microsoft Windows Insecure Binary Loading Vulnerability Over Network Share (CVE-2014-0315),medium,CVE-2014-0315
,,,,,6292,Identified BADRABBIT Ransomware Propagation Over SMB,critical,
,,,,,6295,Microsoft Windows DLL Planting Remote Code Execution Vulnerability (CVE-2015-0096),critical,CVE-2015-0096
,,,,,6296,Microsoft Windows Remote Desktop Protocol Remote Code Execution Vulnerability (CVE-2017-0176),critical,CVE-2017-0176
,,,,,6298,Microsoft Windows SMB Remote Code Execution Vulnerability (MS17-010),critical,CVE-2017-0148
,,,,,6302,Microsoft Windows DLL Loading Vulnerabilities Over Network Share (MS15-132),high,CVE-2015-6133,CVE-2015-6128,CVE-2015-6132
,,,,,6304,Microsoft Windows DLL Loading Vulnerabilities Over Network Share (MS16-014),high,CVE-2016-0042,CVE-2016-0041
,,,,,6306,Microsoft Windows Server Message Block Memory Corruption Vulnerability (CVE-2015-2474),critical,CVE-2015-2474
,,,,,6308,Microsoft Windows SMB Remote Code Execution Vulnerability (CVE-2017-0148),critical,CVE-2017-0148
,,,,,6309,SMB Response Parsing Vulnerability (CVE-2011-1268),critical,CVE-2011-1268
,,,,,6310,Microsoft Windows SMB Information Disclosure Vulnerability (CVE-2017-0147),critical,CVE-2017-0147
,,,,,6311,Microsoft Windows SMB Remote Code Execution Vulnerability (CVE-2017-0145),critical,CVE-2017-0145
,,,,,6313,OLE Automation Underflow Vulnerability ( CVE-2011-0658 ),critical,CVE-2011-0658
,,,,,6314,Windows Client Port Mapper Decoder,medium,CVE-2016-0128
,,,,,6318,Microsoft Windows DLL Loading Vulnerabilities Over Network Share (CVE-2016-0160 and CVE-2016-0148),high,CVE-2016-0160,CVE-2016-0148
,,,,,6329,Microsoft Windows CredSSP Remote Code Execution Vulnerability (CVE-2018-0886),high,CVE-2018-0886
,,,,,6333,Object Packager Insecure Executable Launching Vulnerability Over Network Share (CVE-2012-0009),critical,CVE-2012-0009
,,,,,6334,Microsoft Windows Briefcase Integer Overflow Vulnerability Over Network Share (CVE-2012-1528),critical,CVE-2012-1528
,,,,,6335,Microsoft Windows RPC Downgrade Vulnerability (CVE-2016-0128) - 1,medium,CVE-2016-0128
,,,,,6336,Microsoft Windows DLL Loading Vulnerabilities Over Network Share (MS16-007),medium,CVE-2016-0016,CVE-2016-0014,CVE-2016-0018
,,,,,6337,Windows Components Insecure Library Loading Vulnerability Over Network Share (CVE-2011-1991),critical,CVE-2011-1991
,,,,,6338,Microsoft Windows RPC Downgrade Vulnerability (CVE-2016-0128),medium,CVE-2016-0128
,,,,,6339,Telnet Handler Remote Code Execution Vulnerability Over Network Share (CVE-2011-1961),critical,CVE-2011-1961
,,,,,6341,Microsoft Windows Local Security Authority Subsystem Service (LSASS) Denial Of Service Vulnerability (CVE-2017-0004),high,CVE-2017-0004
,,,,,6342,DFS Memory Corruption Vulnerability (CVE-2011-1868),critical,CVE-2011-1868
,,,,,6344,Microsoft Windows DNSAPI Remote Code Execution Vulnerability (CVE-2018-8225),critical,CVE-2018-8225
,,,,,6348,Microsoft Windows SMB Remote Code Execution Vulnerabilities (CVE-2017-0144 and CVE-2017-0146),critical,CVE-2017-0144,CVE-2017-0146
,,,,,6352,Remote Desktop Protocol Vulnerability (CVE-2012-0002),critical,CVE-2012-0002
,,,,,6353,Microsoft Internet Explorer Information Disclosure Vulnerability Over SMB (CVE-2016-3321),low,CVE-2016-3321
,,,,,6376,Microsoft Windows Multiple Security Vulnerabilities (Oct-2018),high,CVE-2018-8411,CVE-2018-8453,CVE-2018-8486
,,,,,6389,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2018-8491),high,CVE-2018-8491
,,,,,6391,Microsoft Filter Manager Elevation Of Privilege Vulnerability (CVE-2018-8333),medium,CVE-2018-8333
,,,,,6392,Microsoft Windows Theme API Remote Code Execution Vulnerability (CVE-2018-8413),critical,CVE-2018-8413
,,,,,6397,Microsoft Windows .NET Framework Device Guard Security Feature Bypass Vulnerability (CVE-2018-1039),critical,CVE-2018-1039
,,,,,6419,Speculative Execution Information Disclosure Vulnerabilities (Spectre),medium,CVE-2017-5715,CVE-2017-5753
,,,,,6425,Microsoft Internet Explorer 'Tree::Notify_InvalidateDisplay' Null Pointer Dereference Vulnerability,high,
,,,,,6426,Microsoft Windows Graphics Components Remote Code Execution Vulnerability (CVE-2018-8553),critical,CVE-2018-8553
,,,,,6433,Microsoft Windows DirectX Information Disclosure Vulnerability (CVE-2018-8563),low,CVE-2018-8563
,,,,,6435,Microsoft Windows Multiple Security Vulnerabilities (Nov-2018),high,CVE-2018-8408,CVE-2018-8565,CVE-2018-8589
,,,,,6437,Microsoft Windows Multiple Elevation Of Privilege Vulnerabilities (May 2018),high,CVE-2018-8124,CVE-2018-8164,CVE-2018-8165,CVE-2018-8166,CVE-2018-8167,CVE-2018-8120
,,,,,6441,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2018-8460),high,CVE-2018-8460
,,,,,6451,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2018-8619),high,CVE-2018-8619
,,,,,6455,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8424),critical,CVE-2018-8424
,,,,,6456,Microsoft JET Database Engine Remote Code Execution Vulnerability (CVE-2018-8423),critical,CVE-2018-8423
,,,,,6460,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2018-8643),high,CVE-2018-8643
,,,,,6461,Microsoft Windows Multiple Security Vulnerabilities (Dec-2018),high,CVE-2018-8611,CVE-2018-8639
,,,,,6463,Microsoft Windows Remote Code Execution Vulnerability (CVE-2018-8475),medium,CVE-2018-8475
,,,,,6471,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8596),critical,CVE-2018-8596
,,,,,6474,Microsoft Windows COM Elevation Of Privilege Vulnerability (CVE-2018-8550),critical,CVE-2018-8550
,,,,,6482,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2018-8631),high,CVE-2018-8631
,,,,,6485,Microsoft Windows VBScript Engine Use-After-Free Vulnerability (CVE-2018-8373),high,CVE-2018-8373
,,,,,6486,Microsoft Windows Multiple Security Vulnerabilities (Jan-2019) - 1,critical,CVE-2019-0543,CVE-2019-0552,CVE-2019-0555
,,,,,6492,Microsoft Windows Multiple Security Vulnerabilities (Jan-2019) - 2,critical,CVE-2019-0569,CVE-2019-0572,CVE-2019-0573,CVE-2019-0574
,,,,,6498,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2018-8372),high,CVE-2018-8372
,,,,,6499,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2018-8353),high,CVE-2018-8353
,,,,,6510,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2018-8552),high,CVE-2018-8552
,,,,,6517,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8396),medium,CVE-2018-8396
,,,,,6531,Microsoft JET Database Engine Remote Code Execution Vulnerability (CVE-2018-8392),critical,CVE-2018-8392
,,,,,6535,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8595),medium,CVE-2018-8595
,,,,,6542,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2019-0606),critical,CVE-2019-0606
,,,,,6551,Microsoft Windows Multiple Security Vulnerabilities (Feb-2019),critical,CVE-2019-0628,CVE-2019-0621,CVE-2019-0656,CVE-2019-0661
,,,,,6552,Microsoft Windows Information Disclosure Vulnerability (CVE-2019-0636),medium,
,,,,,6556,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2019-0676),critical,CVE-2019-0676
,,,,,6571,Microsoft Windows JET Database Out-of-Bounds Read Remote Code Execution Vulnerability (CVE-2019-0575),medium,CVE-2019-0575
,,,,,6572,Microsoft Windows JET Database Engine 'CreateLvSMLocs' Remote Code Execution (CVE-2019-0577),medium,CVE-2019-0577
,,,,,6573,Microsoft Windows JET Database Engine Multiple Remote Code Execution Vulnerabilities (Feb - 2019),critical,CVE-2019-0598,CVE-2019-0596,CVE-2019-0597,CVE-2019-0581,CVE-2019-0599,CVE-2019-0595,CVE-2019-0625
,,,,,6588,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2019-0763),critical,CVE-2019-0763
,,,,,6589,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0680),critical,CVE-2019-0680
,,,,,6592,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2019-0609),critical,CVE-2019-0609
,,,,,6593,Microsoft Windows VBScript Engine Remote Code Execution Vulnerability (CVE-2019-0666),critical,CVE-2019-0666
,,,,,6596,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-0665),critical,CVE-2019-0665
,,,,,6598,Microsoft Windows SMB Information Disclosure Vulnerability (CVE-2019-0703),critical,CVE-2019-0703
,,,,,6599,Microsoft Windows Win32k Elevation Of Privilege Vulnerability (CVE-2019-0797),medium,CVE-2019-0797
,,,,,6600,Microsoft Windows Multiple Information Disclosure Vulnerabilities (March 2019),critical,CVE-2019-0755,CVE-2019-0767,CVE-2019-0775
,,,,,6605,Microsoft Windows Runtime Elevation Of Privilege Vulnerability (CVE-2019-0570),critical,CVE-2019-0570
,,,,,6615,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8394),critical,CVE-2018-8394
,,,,,6616,Microsoft Windows GDI+ Remote Code Execution Vulnerability (CVE-2018-8397),medium,CVE-2018-8397
,,,,,6627,Microsoft Windows GDI Elevation Of Privilege Vulnerability (CVE-2019-0803),critical,CVE-2019-0803
,,,,,6630,Microsoft Windows VBScript Engine Remote Code Execution Vulnerability (CVE-2019-0862),critical,CVE-2019-0862
,,,,,6631,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0753),critical,CVE-2019-0753
,,,,,6640,Microsoft XML Remote Code Execution Vulnerability (CVE-2019-0793),critical,CVE-2019-0793
,,,,,6641,Microsoft XML Remote Code Execution Vulnerability (CVE-2019-0794),critical,CVE-2019-0794
,,,,,6643,Microsoft Windows Multiple Security Vulnerabilities (Apr-2019),critical,CVE-2019-0685,CVE-2019-0840,CVE-2019-0814,CVE-2019-0859,CVE-2019-0844
,,,,,6661,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0614),critical,CVE-2019-0614
,,,,,6675,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-0667),critical,CVE-2019-0667
,,,,,6676,Microsoft Edge And Internet Explorer Same Origin Policy Bypass Vulnerabilities,medium,
,,,,,6678,Microsoft Windows Win32k Elevation Of Privilege Vulnerability (CVE-2019-0808),critical,CVE-2019-0808
,,,,,6679,Microsoft Windows Elevation Of Privilege Vulnerability (CVE-2018-8468),critical,CVE-2018-8468
,,,,,6682,Microsoft Windows VBScript Engine Remote Code Execution Vulnerability (CVE-2018-8544),critical,CVE-2018-8544
,,,,,6688,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0802),medium,CVE-2019-0802
,,,,,6693,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2019-0541),critical,CVE-2019-0541
,,,,,6696,Microsoft Windows MS XML Remote Code Execution Vulnerability (CVE-2018-8494),critical,CVE-2018-8494
,,,,,6703,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2018-8653),high,CVE-2018-8653
,,,,,6704,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0882),critical,CVE-2019-0882
,,,,,6705,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2019-0884),critical,CVE-2019-0884
,,,,,6706,Microsoft Windows OLE Remote Code Execution Vulnerability (CVE-2019-0885),critical,CVE-2019-0885
,,,,,6707,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2019-0911),critical,CVE-2019-0911
,,,,,6708,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0918),critical,CVE-2019-0918
,,,,,6710,Microsoft Internet Explorer Information Disclosure Vulnerability (CVE-2019-0930),critical,CVE-2019-0930
,,,,,6727,Microsoft Windows Error Reporting Elevation Of Privilege Vulnerability (CVE-2019-0863),critical,CVE-2019-0863
,,,,,6729,Microsoft Windows Multiple GDI Information Disclosure Vulnerabilities (Feb 2019),critical,CVE-2019-0602,CVE-2019-0615,CVE-2019-0616,CVE-2019-0618,CVE-2019-0619
,,,,,6731,Microsoft Windows Font Subsetting Library Integer Overflow Remote Code Execution Vulnerability (CVE-2019-0903),critical,CVE-2019-0903
,,,,,6732,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2019-0940),critical,CVE-2019-0940
,,,,,6742,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0758),critical,CVE-2019-0758
,,,,,6745,Microsoft Windows Remote Desktop Services Remote Code Execution Vulnerability (CVE-2019-0708),critical,CVE-2019-0708
,,,,,6748,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2018-8472),critical,CVE-2018-8472
,,,,,6749,Microsoft Windows Jet Database Engine Multiple Remote Code Execution Vulnerabilities (May-2019),critical,CVE-2019-0891,CVE-2019-0894,CVE-2019-0895,CVE-2019-0896,CVE-2019-0897,CVE-2019-0902,CVE-2019-0890
,,,,,6753,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0920),critical,CVE-2019-0920
,,,,,6757,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-1055),critical,CVE-2019-1055
,,,,,6759,Microsoft Windows Multiple Security Vulnerabilities (June-2019),critical,CVE-2019-1069,CVE-2019-0943,CVE-2019-0984,CVE-2019-0986,CVE-2019-1041,CVE-2019-1017,CVE-2019-1053,CVE-2019-1064
,,,,,6761,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0988),critical,CVE-2019-0988
,,,,,6766,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-1005),critical,CVE-2019-1005
,,,,,6774,Microsoft Windows Vcf And Contact File Insufficient UI Warning Remote Code Execution Vulnerability,critical,
,,,,,6779,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0961),critical,CVE-2019-0961
,,,,,6792,Microsoft Windows VBScript Engine Remote Code Execution Vulnerability (CVE-2018-8174),high,CVE-2018-8174
,,,,,6793,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2018-8625),high,CVE-2018-8625
,,,,,6794,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-0752),critical,CVE-2019-0752
,,,,,6795,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1011),critical,CVE-2019-1011
,,,,,6796,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0968),critical,CVE-2019-0968
,,,,,6797,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1016),critical,CVE-2019-1016
,,,,,6798,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-0977 and CVE-2019-1047),critical,CVE-2019-1047,CVE-2019-0977
,,,,,6799,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1012),critical,CVE-2019-1012
,,,,,6800,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1015),critical,CVE-2019-1015
,,,,,6813,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1049),critical,CVE-2019-1049
,,,,,6814,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1009),critical,CVE-2019-1009
,,,,,6815,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1048),critical,CVE-2019-1048
,,,,,6816,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1046),critical,CVE-2019-1046
,,,,,6818,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1010),critical,CVE-2019-1010
,,,,,6819,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1050),critical,CVE-2019-1050
,,,,,6820,Microsoft Windows ActiveX Data Objects (ADO) Remote Code Execution Vulnerability (CVE-2019-0888),critical,CVE-2019-0888
,,,,,6821,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1013),critical,CVE-2019-1013
,,,,,6822,Microsoft Windows Graphics Information Disclosure Vulnerability (CVE-2017-8533),critical,CVE-2017-8533
,,,,,6827,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-0908),critical,CVE-2019-0908
,,,,,6834,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-1004),critical,CVE-2019-1004
,,,,,6835,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2019-1104),critical,CVE-2019-1104
,,,,,6836,Microsoft Internet Explorer And Edge Scripting Engine Memory Corruption Vulnerability (CVE-2019-1001),critical,CVE-2019-1001
,,,,,6843,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2019-1063),critical,CVE-2019-1063
,,,,,6857,Microsoft Windows Event Viewer Information Disclosure Vulnerability (CVE-2019-0948),critical,CVE-2019-0948
,,,,,6859,Microsoft GDI+ Remote Code Execution Vulnerability (CVE-2019-1102),critical,CVE-2019-1102
,,,,,6882,Microsoft DirectWrite Information Disclosure Vulnerability (CVE-2019-1093),critical,CVE-2019-1093
,,,,,6883,Microsoft DirectWrite Information Disclosure Vulnerability (CVE-2019-1097),critical,CVE-2019-1097
,,,,,6884,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1094),critical,CVE-2019-1094
,,,,,6885,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1095),critical,CVE-2019-1095
,,,,,6886,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1098),critical,CVE-2019-1098
,,,,,6887,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1099),critical,CVE-2019-1099
,,,,,6888,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1100),critical,CVE-2019-1100
,,,,,6889,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1101),critical,CVE-2019-1101
,,,,,6890,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1116),critical,CVE-2019-1116
,,,,,6892,Microsoft Windows JET Database Engine Out-Of-Bounds Write Remote Code Execution Vulnerability (CVE-2019-1147),high,CVE-2019-1147
,,,,,6893,Microsoft Windows JET Database Engine Out-Of-Bounds Write Remote Code Execution Vulnerability (CVE-2019-1146),critical,CVE-2019-1146
,,,,,6894,Microsoft Windows EMF Graphic Out-Of-Bounds Read Information Disclosure Vulnerability (CVE-2019-1143),medium,CVE-2019-1143
,,,,,6895,Microsoft Windows Font Subsetting Library Out-Of-Bounds Read Information Disclosure Vulnerability (CVE-2019-1148),medium,CVE-2019-1148
,,,,,6896,Microsoft Windows Font Subsetting Library Double Free Remote Code Execution Vulnerability (CVE-2019-1144),critical,CVE-2019-1144
,,,,,6897,Microsoft Windows Font Subsetting Library Use-After-Free Remote Code Execution Vulnerability (CVE-2019-1145),critical,CVE-2019-1145
,,,,,6899,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1155),critical,CVE-2019-1155
,,,,,6900,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1156),critical,CVE-2019-1156
,,,,,6901,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1158),critical,CVE-2019-1158
,,,,,6903,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1157),critical,CVE-2019-1157
,,,,,6904,Microsoft XmlLite Runtime Denial of Service Vulnerability (CVE-2019-1187),critical,CVE-2019-1187
,,,,,6905,Microsoft Windows 'gdiplus' Font Parsing Out-Of-Bounds Read Information Disclosure Vulnerability (CVE-2019-1154),medium,CVE-2019-1154
,,,,,6931,Microsoft Windows RDP Remote Code Execution Vulnerability (CVE-2019-1182),critical,CVE-2019-1182
,,,,,6933,Microsoft Windows RDP Remote Code Execution Vulnerability (CVE-2019-1181),critical,CVE-2019-1181
,,,,,6949,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1242),high,CVE-2019-1242
,,,,,6950,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1241),high,CVE-2019-1241
,,,,,6954,Microsoft Graphics Components Information Disclosure Vulnerability (CVE-2019-1283),critical,CVE-2019-1283
,,,,,6955,Microsoft Windows VBScript Remote Code Execution Vulnerability (CVE-2019-1208),high,CVE-2019-1208
,,,,,6956,Microsoft Windows JET Database Engine Integer Underflow Remote Code Execution Vulnerability (CVE-2019-1248),critical,CVE-2019-1248
,,,,,6959,Microsoft Internet Explorer And Edge Chakra Scripting Engine Memory Corruption Vulnerability (CVE-2019-0746),critical,CVE-2019-0746
,,,,,6960,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1243),critical,CVE-2019-1243
,,,,,6972,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1252),critical,CVE-2019-1252
,,,,,6979,Microsoft Windows Elevation of Privilege Vulnerability (CVE-2019-1364),critical,CVE-2019-1364
,,,,,6982,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-1238),critical,CVE-2019-1238
,,,,,6983,Microsoft Graphics Components Information Disclosure Vulnerability (CVE-2019-1361),critical,CVE-2019-1361
,,,,,6984,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-1239),critical,CVE-2019-1239
,,,,,6985,Microsoft XML Remote Code Execution Vulnerability (CVE-2019-1060),critical,CVE-2019-1060
,,,,,6986,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1249),critical,CVE-2019-1249
,,,,,6987,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1250),high,CVE-2019-1250
,,,,,7009,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2019-1390),critical,CVE-2019-1390
,,,,,7010,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1358),critical,CVE-2019-1358
